comments_before_basetime,comments_24_basetime,comments_48_24,comments_publ_24,Diff_52_53,links_before_basetime,links_24_basetime,links_48_24,links_publ_24,diff_8_7,Target
0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,206
206,206,0,206,206,0,0,0,0,0,1
207,1,206,206,-205,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,2
3,2,1,1,1,0,0,0,0,0,0
3,0,2,1,-2,0,0,0,0,0,0
305,305,0,305,305,4,4,0,4,4,42
347,42,305,340,-263,7,3,4,7,-1,6
353,6,42,340,-36,7,0,3,7,-3,1
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
114,114,0,114,114,0,0,0,0,0,106
220,106,114,211,-8,0,0,0,0,0,0
220,0,106,211,-106,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
45,45,0,45,45,2,2,0,2,2,30
75,30,45,73,-15,2,0,2,2,-2,1
76,1,30,73,-29,2,0,0,2,0,0
2,2,0,2,2,1,1,0,1,1,2
4,2,2,3,0,1,0,1,1,-1,0
4,0,2,3,-2,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
7,7,0,7,7,2,2,0,2,2,1
8,1,7,8,-6,2,0,2,2,-2,0
8,0,1,8,-1,2,0,0,2,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
35,35,0,35,35,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
36,1,35,35,-34,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
36,0,1,35,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,0,1,1
1,1,0,0,1,1,0,1,0,-1,0
85,85,0,85,85,1,1,0,1,1,12
97,12,85,96,-73,1,0,1,1,-1,1
98,1,12,96,-11,1,0,0,1,0,1
0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,4
5,4,1,5,3,0,0,0,0,0,2
7,2,4,5,-2,1,1,0,0,1,2
0,0,0,0,0,0,0,0,0,0,1
9,2,2,5,0,1,0,1,0,-1,0
1,1,0,1,1,1,1,0,1,1,0
1,0,1,1,-1,1,0,1,1,-1,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,0
2,0,0,2,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
32,32,0,32,32,0,0,0,0,0,2
34,2,32,32,-30,0,0,0,0,0,0
34,0,2,32,-2,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,3
5,3,2,4,1,0,0,0,0,0,2
7,2,3,4,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,3
5,3,1,2,2,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,2
6,2,4,4,-2,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,0
6,0,2,4,-2,0,0,0,0,0,0
5,0,5,5,-5,0,0,0,0,0,1
6,1,0,5,1,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,1
3,3,0,3,3,0,0,0,0,0,0
3,0,3,3,-3,0,0,0,0,0,0
3,0,0,3,0,0,0,0,0,0,0
148,148,0,148,148,0,0,0,0,0,1
149,1,148,148,-147,0,0,0,0,0,1
28,28,0,28,28,0,0,0,0,0,10
150,1,1,148,0,0,0,0,0,0,0
38,10,28,29,-18,0,0,0,0,0,5
43,5,10,29,-5,0,0,0,0,0,3
88,88,0,88,88,2,2,0,2,2,14
102,14,88,91,-74,2,0,2,2,-2,0
102,0,14,91,-14,2,0,0,2,0,0
3,3,0,3,3,0,0,0,0,0,2
5,2,3,4,-1,0,0,0,0,0,3
8,3,2,4,1,0,0,0,0,0,1
13,13,0,13,13,0,0,0,0,0,17
30,17,13,28,4,0,0,0,0,0,26
56,26,17,28,9,0,0,0,0,0,0
43,43,0,43,43,3,3,0,3,3,6
49,6,43,49,-37,4,1,3,3,-2,9
58,9,6,49,3,4,0,1,3,-1,0
12,12,0,12,12,0,0,0,0,0,14
5,5,0,5,5,0,0,0,0,0,2
26,14,12,24,2,0,0,0,0,0,0
15,15,0,15,15,0,0,0,0,0,2
7,2,5,7,-3,1,1,0,1,1,1
26,0,14,24,-14,0,0,0,0,0,1
17,2,15,16,-13,0,0,0,0,0,0
8,1,2,7,-1,1,0,1,1,-1,1
17,0,2,16,-2,0,0,0,0,0,0
10,10,0,10,10,1,1,0,1,1,47
87,87,0,87,87,1,1,0,1,1,208
57,47,10,50,37,2,1,1,2,0,46
295,208,87,287,121,4,3,1,4,2,25
103,46,47,50,-1,2,0,1,2,-1,0
320,25,208,287,-183,4,0,3,4,-3,8
63,63,0,63,63,0,0,0,0,0,5
68,5,63,68,-58,0,0,0,0,0,1
69,1,5,68,-4,0,0,0,0,0,1
3,3,0,3,3,0,0,0,0,0,11
14,11,3,14,8,1,1,0,1,1,0
14,0,11,14,-11,1,0,1,1,-1,0
1,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,3,3,0,3,3,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,3,0,3,3,-3,0
1,0,0,1,0,0,0,0,0,0,0
0,0,0,0,0,3,0,0,3,0,0
91,91,0,91,91,3,3,0,3,3,1
92,1,91,91,-90,3,0,3,3,-3,0
5,5,0,5,5,0,0,0,0,0,6
92,0,1,91,-1,3,0,0,3,0,0
11,6,5,11,1,0,0,0,0,0,0
11,0,6,11,-6,1,1,0,0,1,0
16,16,0,16,16,1,1,0,1,1,16
6,6,0,6,6,0,0,0,0,0,0
32,16,16,28,0,1,0,1,1,-1,10
6,0,6,6,-6,0,0,0,0,0,0
57,57,0,57,57,1,1,0,1,1,1
42,10,16,28,-6,1,0,0,1,0,0
17,17,0,17,17,1,1,0,1,1,38
6,0,0,6,0,0,0,0,0,0,0
184,184,0,184,184,0,0,0,0,0,56
58,1,57,57,-56,1,0,1,1,-1,1
92,92,0,92,92,0,0,0,0,0,22
55,38,17,55,21,1,0,1,1,-1,1
109,109,0,109,109,0,0,0,0,0,10
240,56,184,238,-128,1,1,0,1,1,4
59,1,1,57,0,1,0,0,1,0,0
114,22,92,93,-70,0,0,0,0,0,2
56,1,38,55,-37,1,0,0,1,0,0
119,10,109,116,-99,0,0,0,0,0,0
244,4,56,238,-52,1,0,1,1,-1,0
116,2,22,93,-20,0,0,0,0,0,0
119,0,10,116,-10,0,0,0,0,0,1
13,13,0,13,13,0,0,0,0,0,3
16,3,13,15,-10,0,0,0,0,0,0
16,0,3,15,-3,0,0,0,0,0,0
150,150,0,150,150,0,0,0,0,0,5
155,5,150,151,-145,0,0,0,0,0,1
156,1,5,151,-4,0,0,0,0,0,2
24,24,0,24,24,0,0,0,0,0,171
129,129,0,129,129,0,0,0,0,0,20
195,171,24,181,147,3,3,0,3,3,1
149,20,129,146,-109,1,1,0,0,1,2
196,1,171,181,-170,3,0,3,3,-3,1
151,2,20,146,-18,1,0,1,0,-1,0
132,132,0,132,132,1,1,0,1,1,2
134,2,132,132,-130,1,0,1,1,-1,2
136,2,2,132,0,1,0,0,1,0,0
18,18,0,18,18,2,2,0,2,2,5
23,5,18,20,-13,2,0,2,2,-2,2
25,2,5,20,-3,2,0,0,2,0,1
6,6,0,6,6,1,1,0,1,1,5
182,182,0,182,182,1,1,0,1,1,22
11,5,6,11,-1,1,0,1,1,-1,0
204,22,182,192,-160,1,0,1,1,-1,0
76,76,0,76,76,3,3,0,3,3,0
11,0,5,11,-5,1,0,0,1,0,0
204,0,22,192,-22,1,0,0,1,0,0
76,0,76,76,-76,3,0,3,3,-3,0
76,0,0,76,0,3,0,0,3,0,0
3,3,0,3,3,0,0,0,0,0,2
5,2,3,5,-1,0,0,0,0,0,0
5,0,2,5,-2,0,0,0,0,0,0
125,125,0,125,125,1,1,0,1,1,0
125,0,125,125,-125,1,0,1,1,-1,0
125,0,0,125,0,1,0,0,1,0,0
78,78,0,78,78,1,1,0,1,1,3
81,3,78,81,-75,1,0,1,1,-1,0
33,33,0,33,33,0,0,0,0,0,23
3,3,0,3,3,0,0,0,0,0,33
173,173,0,173,173,0,0,0,0,0,22
81,0,3,81,-3,1,0,0,1,0,2
56,23,33,56,-10,0,0,0,0,0,1
21,21,0,21,21,0,0,0,0,0,0
36,33,3,32,30,0,0,0,0,0,0
195,22,173,176,-151,0,0,0,0,0,2
57,1,23,56,-22,0,0,0,0,0,1
10,10,0,10,10,0,0,0,0,0,5
21,0,21,21,-21,0,0,0,0,0,0
36,0,33,32,-33,0,0,0,0,0,0
197,2,22,176,-20,0,0,0,0,0,0
15,5,10,12,-5,0,0,0,0,0,3
21,0,0,21,0,0,0,0,0,0,0
18,3,5,12,-2,0,0,0,0,0,3
1,1,0,1,1,0,0,0,0,0,9
10,9,1,10,8,1,1,0,1,1,1
11,1,9,10,-8,1,0,1,1,-1,0
11,0,1,10,-1,1,0,0,1,0,0
10,10,0,10,10,0,0,0,0,0,2
12,2,10,10,-8,0,0,0,0,0,4
16,4,2,10,2,0,0,0,0,0,0
68,68,0,68,68,0,0,0,0,0,29
97,29,68,87,-39,0,0,0,0,0,0
97,0,29,87,-29,0,0,0,0,0,0
10,10,0,10,10,2,2,0,2,2,160
170,160,10,167,150,13,11,2,13,9,0
5,5,0,5,5,0,0,0,0,0,0
170,0,160,167,-160,13,0,11,13,-11,0
5,0,5,5,-5,0,0,0,0,0,0
2,2,0,2,2,1,1,0,1,1,1
5,0,0,5,0,0,0,0,0,0,0
20,20,0,20,20,1,1,0,1,1,3
197,197,0,197,197,4,4,0,4,4,1
3,1,2,2,-1,1,0,1,1,-1,0
23,3,20,21,-17,1,0,1,1,-1,0
198,1,197,198,-196,4,0,4,4,-4,2
3,0,1,2,-1,1,0,0,1,0,0
23,0,3,21,-3,1,0,0,1,0,1
200,2,1,198,1,4,0,0,4,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
206,206,0,206,206,1,1,0,1,1,178
384,178,206,344,-28,3,2,1,3,1,12
37,37,0,37,37,3,3,0,3,3,0
396,12,178,344,-166,3,0,2,3,-2,6
37,0,37,37,-37,4,1,3,4,-2,0
37,0,0,37,0,5,1,1,4,0,0
85,85,0,85,85,4,4,0,4,4,0
85,0,85,85,-85,4,0,4,4,-4,0
85,0,0,85,0,4,0,0,4,0,0
18,18,0,18,18,5,5,0,5,5,0
71,71,0,71,71,7,7,0,7,7,48
18,0,18,18,-18,5,0,5,5,-5,0
119,48,71,115,-23,7,0,7,7,-7,5
18,0,0,18,0,5,0,0,5,0,0
124,5,48,115,-43,7,0,0,7,0,2
1,1,0,1,1,0,0,0,0,0,83
84,83,1,84,82,2,2,0,2,2,0
84,0,83,84,-83,2,0,2,2,-2,0
84,0,0,84,0,2,0,0,2,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0
1,1,0,1,1,2,1,1,2,0,0
1,1,0,1,1,0,0,0,0,0,1
1,0,1,1,-1,2,0,1,2,-1,0
2,1,1,2,0,0,0,0,0,0,0
1,0,0,1,0,2,0,0,2,0,0
2,0,1,2,-1,0,0,0,0,0,0
158,158,0,158,158,3,3,0,3,3,350
508,350,158,493,192,3,0,3,3,-3,7
515,7,350,493,-343,4,1,0,3,1,0
56,56,0,56,56,9,9,0,9,9,0
56,0,56,56,-56,9,0,9,9,-9,0
81,81,0,81,81,5,5,0,5,5,3
56,0,0,56,0,9,0,0,9,0,0
84,3,81,82,-78,5,0,5,5,-5,0
84,0,3,82,-3,5,0,0,5,0,0
16,16,0,16,16,0,0,0,0,0,6
22,6,16,17,-10,0,0,0,0,0,8
30,8,6,17,2,0,0,0,0,0,3
13,13,0,13,13,2,2,0,2,2,0
13,0,13,13,-13,2,0,2,2,-2,0
13,0,0,13,0,2,0,0,2,0,0
2,2,0,2,2,0,0,0,0,0,2
4,2,2,2,0,1,1,0,0,1,0
4,0,2,2,-2,1,0,1,0,-1,0
1,1,0,1,1,0,0,0,0,0,3
3,3,0,3,3,0,0,0,0,0,6
4,3,1,2,2,0,0,0,0,0,3
9,6,3,7,3,0,0,0,0,0,3
1,1,0,1,1,0,0,0,0,0,23
7,3,3,2,0,0,0,0,0,0,3
12,3,6,7,-3,0,0,0,0,0,7
24,23,1,22,22,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,48
24,0,23,22,-23,0,0,0,0,0,0
24,24,0,24,24,2,2,0,2,2,0
52,48,4,4,44,0,0,0,0,0,15
24,0,24,24,-24,3,1,2,2,-1,0
67,15,48,4,-33,0,0,0,0,0,13
24,0,0,24,0,4,1,1,2,0,0
8,8,0,8,8,0,0,0,0,0,4
12,4,8,10,-4,0,0,0,0,0,2
14,2,4,10,-2,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,1,0,1,1,-1,0
0,0,0,0,0,1,0,0,1,0,0
23,23,0,23,23,1,1,0,1,1,25
48,25,23,48,2,3,2,1,3,1,0
48,0,25,48,-25,3,0,2,3,-2,0
0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,56
2,2,0,0,2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
56,56,0,56,56,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,1
2,0,2,0,-2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
56,0,56,56,-56,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4,1,3,4,-2,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
56,0,0,56,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4,0,1,4,-1,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
7,2,5,5,-3,0,0,0,0,0,8
0,0,0,0,0,0,0,0,0,0,0
15,8,2,5,6,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,0,1,1,-1,0,0,0,0,0,4
38,38,0,38,38,0,0,0,0,0,16
54,16,38,50,-22,0,0,0,0,0,0
54,0,16,50,-16,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
36,36,0,36,36,0,0,0,0,0,13
49,13,36,48,-23,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,4
0,0,0,0,0,0,0,0,0,0,1
49,0,13,48,-13,0,0,0,0,0,0
5,4,1,2,3,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
5,0,4,2,-4,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
1,0,0,1,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,8
62,62,0,62,62,0,0,0,0,0,12
8,8,0,8,8,0,0,0,0,0,0
74,12,62,63,-50,0,0,0,0,0,2
8,0,8,8,-8,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
76,2,12,63,-10,0,0,0,0,0,1
9,1,0,8,1,0,0,0,0,0,0
1,1,0,0,1,0,0,0,0,0,1
2,1,1,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,0
2,0,1,2,-1,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,1
3,1,0,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0
14,14,0,14,14,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,2
14,0,14,14,-14,0,0,0,0,0,0
3,2,1,3,1,0,0,0,0,0,0
14,0,0,14,0,0,0,0,0,0,0
3,0,2,3,-2,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,7
15,7,8,8,-1,0,0,0,0,0,1
16,1,7,8,-6,0,0,0,0,0,0
287,287,0,287,287,0,0,0,0,0,19
306,19,287,291,-268,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,1
308,2,19,291,-17,0,0,0,0,0,0
2,1,1,2,0,0,0,0,0,0,2
4,2,1,2,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
7,7,0,7,7,1,1,0,1,1,4
11,4,7,9,-3,2,1,1,2,0,0
11,0,4,9,-4,2,0,1,2,-1,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,1
2,1,1,1,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,2
4,2,0,2,2,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
2,0,1,2,-1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,4
4,4,0,2,4,0,0,0,0,0,2
6,2,4,2,-2,0,0,0,0,0,1
330,330,0,330,330,0,0,0,0,0,301
631,301,330,618,-29,0,0,0,0,0,3
634,3,301,618,-298,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,2
3,2,1,2,1,0,0,0,0,0,0
3,0,2,2,-2,0,0,0,0,0,0
110,110,0,110,110,0,0,0,0,0,45
155,45,110,155,-65,0,0,0,0,0,0
155,0,45,155,-45,0,0,0,0,0,0
29,29,0,29,29,1,1,0,1,1,2
31,2,29,29,-27,1,0,1,1,-1,1
32,1,2,29,-1,1,0,0,1,0,1
1,1,0,1,1,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,0
2,0,1,2,-1,0,0,0,0,0,0
57,57,0,57,57,0,0,0,0,0,22
79,22,57,79,-35,0,0,0,0,0,0
79,0,22,79,-22,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,1
4,1,3,3,-2,0,0,0,0,0,2
6,2,1,3,1,0,0,0,0,0,1
2,2,0,2,2,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,2
3,1,2,3,-1,0,0,0,0,0,0
3,2,1,1,1,0,0,0,0,0,1
3,0,1,3,-1,0,0,0,0,0,0
4,1,2,1,-1,0,0,0,0,0,0
28,28,0,28,28,0,0,0,0,0,1
28,28,0,28,28,0,0,0,0,0,1
29,1,28,28,-27,0,0,0,0,0,1
29,1,28,28,-27,0,0,0,0,0,1
30,1,1,28,0,0,0,0,0,0,0
30,1,1,28,0,0,0,0,0,0,0
2,2,0,2,2,0,0,0,0,0,0
2,0,2,2,-2,0,0,0,0,0,2
4,2,0,2,2,0,0,0,0,0,0
8,8,0,8,8,0,0,0,0,0,1
9,1,8,9,-7,0,0,0,0,0,1
10,1,1,9,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
41,41,0,41,41,0,0,0,0,0,4
45,4,41,43,-37,0,0,0,0,0,0
5,5,0,5,5,0,0,0,0,0,1
45,0,4,43,-4,0,0,0,0,0,1
6,1,5,5,-4,0,0,0,0,0,0
6,0,1,5,-1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,1,1,0,1,1,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,1,0,1,1,-1,0
1,1,0,0,1,0,0,0,0,0,0
0,0,0,0,0,1,0,0,1,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,3
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
1,1,0,0,1,0,0,0,0,0,0
1,0,1,0,-1,0,0,0,0,0,1
1,1,0,1,1,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,0
2,0,1,2,-1,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,1
2,1,1,2,0,0,0,0,0,0,1
3,1,1,2,0,1,1,0,0,1,0
224,224,0,224,224,2,2,0,2,2,65
289,65,224,234,-159,2,0,2,2,-2,1
290,1,65,234,-64,2,0,0,2,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,1
2,1,0,1,1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
4,4,0,4,4,0,0,0,0,0,32
36,32,4,36,28,0,0,0,0,0,0
36,0,32,36,-32,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0
1,1,0,1,1,0,0,0,0,0,0
1,0,1,1,-1,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,70
70,70,0,10,70,0,0,0,0,0,2
72,2,70,10,-68,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,2
1,1,0,1,1,0,0,0,0,0,0
2,2,0,2,2,1,1,0,1,1,1
1,0,1,1,-1,0,0,0,0,0,0
3,1,2,2,-1,1,0,1,1,-1,0
1,0,0,1,0,0,0,0,0,0,0
3,0,1,2,-1,1,0,0,1,0,0
44,44,0,44,44,0,0,0,0,0,46
90,46,44,90,2,0,0,0,0,0,2
92,2,46,90,-44,0,0,0,0,0,0
3,3,0,3,3,0,0,0,0,0,1
4,1,3,3,-2,0,0,0,0,0,1
5,1,1,3,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,12
